#anonymous_read_id	genome_id	tax_id	read_id
NZ_BCZU01000017.1	GCF_001598895.1	1223504	NZ_BCZU01000017.1
NZ_BCZU01000018.1	GCF_001598895.1	1223504	NZ_BCZU01000018.1
NZ_BCZU01000019.1	GCF_001598895.1	1223504	NZ_BCZU01000019.1
NZ_BCZU01000020.1	GCF_001598895.1	1223504	NZ_BCZU01000020.1
NZ_BCZU01000021.1	GCF_001598895.1	1223504	NZ_BCZU01000021.1
NZ_BCZU01000022.1	GCF_001598895.1	1223504	NZ_BCZU01000022.1
NZ_BCZU01000023.1	GCF_001598895.1	1223504	NZ_BCZU01000023.1
NZ_BCZU01000024.1	GCF_001598895.1	1223504	NZ_BCZU01000024.1
NZ_BCZU01000025.1	GCF_001598895.1	1223504	NZ_BCZU01000025.1
NC_015663.1	GCF_000215745.1	1028307	NC_015663.1
NC_004310.3	GCF_000007505.1	204722	NC_004310.3
NC_004311.2	GCF_000007505.1	204722	NC_004311.2
NZ_AP014680.1	GCF_000829395.1	1291742	NZ_AP014680.1
NZ_AP014681.1	GCF_000829395.1	1291742	NZ_AP014681.1
NZ_AP014682.1	GCF_000829395.1	1291742	NZ_AP014682.1
NC_000964.3	GCF_000009045.1	224308	NC_000964.3
NZ_BBTN01000053.1	GCF_000931755.1	470	NZ_BBTN01000053.1
NZ_BBTN01000052.1	GCF_000931755.1	470	NZ_BBTN01000052.1
NZ_BBTN01000051.1	GCF_000931755.1	470	NZ_BBTN01000051.1
NZ_BBTN01000050.1	GCF_000931755.1	470	NZ_BBTN01000050.1
NZ_BBTN01000049.1	GCF_000931755.1	470	NZ_BBTN01000049.1
NZ_BBTN01000048.1	GCF_000931755.1	470	NZ_BBTN01000048.1
NZ_BBTN01000047.1	GCF_000931755.1	470	NZ_BBTN01000047.1
NZ_BBTN01000046.1	GCF_000931755.1	470	NZ_BBTN01000046.1
NZ_BBTN01000045.1	GCF_000931755.1	470	NZ_BBTN01000045.1
NZ_BBTN01000044.1	GCF_000931755.1	470	NZ_BBTN01000044.1
NZ_BBTN01000043.1	GCF_000931755.1	470	NZ_BBTN01000043.1
NZ_BBTN01000042.1	GCF_000931755.1	470	NZ_BBTN01000042.1
NZ_BBTN01000041.1	GCF_000931755.1	470	NZ_BBTN01000041.1
NZ_BBTN01000040.1	GCF_000931755.1	470	NZ_BBTN01000040.1
NZ_BBTN01000039.1	GCF_000931755.1	470	NZ_BBTN01000039.1
NZ_BBTN01000038.1	GCF_000931755.1	470	NZ_BBTN01000038.1
NZ_BBTN01000037.1	GCF_000931755.1	470	NZ_BBTN01000037.1
NZ_BBTN01000036.1	GCF_000931755.1	470	NZ_BBTN01000036.1
NZ_BBTN01000035.1	GCF_000931755.1	470	NZ_BBTN01000035.1
NZ_BBTN01000034.1	GCF_000931755.1	470	NZ_BBTN01000034.1
NZ_BBTN01000033.1	GCF_000931755.1	470	NZ_BBTN01000033.1
NZ_BBTN01000032.1	GCF_000931755.1	470	NZ_BBTN01000032.1
NZ_BBTN01000031.1	GCF_000931755.1	470	NZ_BBTN01000031.1
NZ_BBTN01000030.1	GCF_000931755.1	470	NZ_BBTN01000030.1
NZ_BBTN01000029.1	GCF_000931755.1	470	NZ_BBTN01000029.1
NZ_BBTN01000028.1	GCF_000931755.1	470	NZ_BBTN01000028.1
NZ_BBTN01000027.1	GCF_000931755.1	470	NZ_BBTN01000027.1
NZ_BBTN01000026.1	GCF_000931755.1	470	NZ_BBTN01000026.1
NZ_BBTN01000025.1	GCF_000931755.1	470	NZ_BBTN01000025.1
NZ_BBTN01000024.1	GCF_000931755.1	470	NZ_BBTN01000024.1
NZ_BBTN01000023.1	GCF_000931755.1	470	NZ_BBTN01000023.1
NZ_BBTN01000022.1	GCF_000931755.1	470	NZ_BBTN01000022.1
NZ_BBTN01000021.1	GCF_000931755.1	470	NZ_BBTN01000021.1
NZ_BBTN01000020.1	GCF_000931755.1	470	NZ_BBTN01000020.1
NZ_BBTN01000019.1	GCF_000931755.1	470	NZ_BBTN01000019.1
NZ_BBTN01000001.1	GCF_000931755.1	470	NZ_BBTN01000001.1
NZ_BBTN01000018.1	GCF_000931755.1	470	NZ_BBTN01000018.1
NZ_BBTN01000017.1	GCF_000931755.1	470	NZ_BBTN01000017.1
NZ_BBTN01000011.1	GCF_000931755.1	470	NZ_BBTN01000011.1
NZ_BBTN01000016.1	GCF_000931755.1	470	NZ_BBTN01000016.1
NZ_BBTN01000015.1	GCF_000931755.1	470	NZ_BBTN01000015.1
NZ_BBTN01000012.1	GCF_000931755.1	470	NZ_BBTN01000012.1
NZ_BBTN01000013.1	GCF_000931755.1	470	NZ_BBTN01000013.1
NZ_BBTN01000014.1	GCF_000931755.1	470	NZ_BBTN01000014.1
NZ_BBTN01000010.1	GCF_000931755.1	470	NZ_BBTN01000010.1
NZ_BBTN01000008.1	GCF_000931755.1	470	NZ_BBTN01000008.1
NZ_BBTN01000009.1	GCF_000931755.1	470	NZ_BBTN01000009.1
NZ_BBTN01000002.1	GCF_000931755.1	470	NZ_BBTN01000002.1
NZ_BBTN01000007.1	GCF_000931755.1	470	NZ_BBTN01000007.1
NZ_BBTN01000006.1	GCF_000931755.1	470	NZ_BBTN01000006.1
NZ_BBTN01000003.1	GCF_000931755.1	470	NZ_BBTN01000003.1
NZ_BBTN01000005.1	GCF_000931755.1	470	NZ_BBTN01000005.1
NZ_BBTN01000004.1	GCF_000931755.1	470	NZ_BBTN01000004.1
NZ_CP086003.1	GCF_020736665.1	1504	NZ_CP086003.1
NZ_DAILOR010000001.1	GCF_024618585.1	470	NZ_DAILOR010000001.1
NZ_DAILOR010000002.1	GCF_024618585.1	470	NZ_DAILOR010000002.1
NZ_DAILOR010000003.1	GCF_024618585.1	470	NZ_DAILOR010000003.1
NZ_DAILOR010000004.1	GCF_024618585.1	470	NZ_DAILOR010000004.1
NZ_DAILOR010000005.1	GCF_024618585.1	470	NZ_DAILOR010000005.1
NZ_DAILOR010000006.1	GCF_024618585.1	470	NZ_DAILOR010000006.1
NZ_DAILOR010000007.1	GCF_024618585.1	470	NZ_DAILOR010000007.1
NZ_DAILOR010000008.1	GCF_024618585.1	470	NZ_DAILOR010000008.1
NZ_DAILOR010000009.1	GCF_024618585.1	470	NZ_DAILOR010000009.1
NZ_DAILOR010000010.1	GCF_024618585.1	470	NZ_DAILOR010000010.1
NZ_DAILOR010000011.1	GCF_024618585.1	470	NZ_DAILOR010000011.1
NZ_DAILOR010000012.1	GCF_024618585.1	470	NZ_DAILOR010000012.1
NZ_DAILOR010000013.1	GCF_024618585.1	470	NZ_DAILOR010000013.1
NZ_DAILOR010000091.1	GCF_024618585.1	470	NZ_DAILOR010000091.1
NZ_DAILOR010000092.1	GCF_024618585.1	470	NZ_DAILOR010000092.1
NZ_DAILOR010000093.1	GCF_024618585.1	470	NZ_DAILOR010000093.1
NZ_DAILOR010000014.1	GCF_024618585.1	470	NZ_DAILOR010000014.1
NZ_DAILOR010000085.1	GCF_024618585.1	470	NZ_DAILOR010000085.1
NZ_DAILOR010000086.1	GCF_024618585.1	470	NZ_DAILOR010000086.1
NZ_DAILOR010000087.1	GCF_024618585.1	470	NZ_DAILOR010000087.1
NZ_DAILOR010000088.1	GCF_024618585.1	470	NZ_DAILOR010000088.1
NZ_DAILOR010000089.1	GCF_024618585.1	470	NZ_DAILOR010000089.1
NZ_DAILOR010000090.1	GCF_024618585.1	470	NZ_DAILOR010000090.1
NZ_DAILOR010000079.1	GCF_024618585.1	470	NZ_DAILOR010000079.1
NZ_DAILOR010000080.1	GCF_024618585.1	470	NZ_DAILOR010000080.1
NZ_DAILOR010000081.1	GCF_024618585.1	470	NZ_DAILOR010000081.1
NZ_DAILOR010000082.1	GCF_024618585.1	470	NZ_DAILOR010000082.1
NZ_DAILOR010000083.1	GCF_024618585.1	470	NZ_DAILOR010000083.1
NZ_DAILOR010000084.1	GCF_024618585.1	470	NZ_DAILOR010000084.1
NZ_DAILOR010000015.1	GCF_024618585.1	470	NZ_DAILOR010000015.1
NZ_DAILOR010000016.1	GCF_024618585.1	470	NZ_DAILOR010000016.1
NZ_DAILOR010000078.1	GCF_024618585.1	470	NZ_DAILOR010000078.1
NZ_DAILOR010000075.1	GCF_024618585.1	470	NZ_DAILOR010000075.1
NZ_DAILOR010000076.1	GCF_024618585.1	470	NZ_DAILOR010000076.1
NZ_DAILOR010000077.1	GCF_024618585.1	470	NZ_DAILOR010000077.1
NZ_DAILOR010000017.1	GCF_024618585.1	470	NZ_DAILOR010000017.1
NZ_DAILOR010000071.1	GCF_024618585.1	470	NZ_DAILOR010000071.1
NZ_DAILOR010000072.1	GCF_024618585.1	470	NZ_DAILOR010000072.1
NZ_DAILOR010000073.1	GCF_024618585.1	470	NZ_DAILOR010000073.1
NZ_DAILOR010000074.1	GCF_024618585.1	470	NZ_DAILOR010000074.1
NZ_DAILOR010000065.1	GCF_024618585.1	470	NZ_DAILOR010000065.1
NZ_DAILOR010000066.1	GCF_024618585.1	470	NZ_DAILOR010000066.1
NZ_DAILOR010000067.1	GCF_024618585.1	470	NZ_DAILOR010000067.1
NZ_DAILOR010000068.1	GCF_024618585.1	470	NZ_DAILOR010000068.1
NZ_DAILOR010000069.1	GCF_024618585.1	470	NZ_DAILOR010000069.1
NZ_DAILOR010000070.1	GCF_024618585.1	470	NZ_DAILOR010000070.1
NZ_DAILOR010000062.1	GCF_024618585.1	470	NZ_DAILOR010000062.1
NZ_DAILOR010000063.1	GCF_024618585.1	470	NZ_DAILOR010000063.1
NZ_DAILOR010000064.1	GCF_024618585.1	470	NZ_DAILOR010000064.1
NZ_DAILOR010000018.1	GCF_024618585.1	470	NZ_DAILOR010000018.1
NZ_DAILOR010000058.1	GCF_024618585.1	470	NZ_DAILOR010000058.1
NZ_DAILOR010000059.1	GCF_024618585.1	470	NZ_DAILOR010000059.1
NZ_DAILOR010000060.1	GCF_024618585.1	470	NZ_DAILOR010000060.1
NZ_DAILOR010000061.1	GCF_024618585.1	470	NZ_DAILOR010000061.1
NZ_DAILOR010000053.1	GCF_024618585.1	470	NZ_DAILOR010000053.1
NZ_DAILOR010000054.1	GCF_024618585.1	470	NZ_DAILOR010000054.1
NZ_DAILOR010000055.1	GCF_024618585.1	470	NZ_DAILOR010000055.1
NZ_DAILOR010000056.1	GCF_024618585.1	470	NZ_DAILOR010000056.1
NZ_DAILOR010000057.1	GCF_024618585.1	470	NZ_DAILOR010000057.1
NZ_DAILOR010000019.1	GCF_024618585.1	470	NZ_DAILOR010000019.1
NZ_DAILOR010000020.1	GCF_024618585.1	470	NZ_DAILOR010000020.1
NZ_DAILOR010000021.1	GCF_024618585.1	470	NZ_DAILOR010000021.1
NZ_DAILOR010000028.1	GCF_024618585.1	470	NZ_DAILOR010000028.1
NZ_DAILOR010000029.1	GCF_024618585.1	470	NZ_DAILOR010000029.1
NZ_DAILOR010000051.1	GCF_024618585.1	470	NZ_DAILOR010000051.1
NZ_DAILOR010000052.1	GCF_024618585.1	470	NZ_DAILOR010000052.1
NZ_DAILOR010000026.1	GCF_024618585.1	470	NZ_DAILOR010000026.1
NZ_DAILOR010000027.1	GCF_024618585.1	470	NZ_DAILOR010000027.1
NZ_DAILOR010000022.1	GCF_024618585.1	470	NZ_DAILOR010000022.1
NZ_DAILOR010000024.1	GCF_024618585.1	470	NZ_DAILOR010000024.1
NZ_DAILOR010000025.1	GCF_024618585.1	470	NZ_DAILOR010000025.1
NZ_DAILOR010000023.1	GCF_024618585.1	470	NZ_DAILOR010000023.1
NZ_DAILOR010000032.1	GCF_024618585.1	470	NZ_DAILOR010000032.1
NZ_DAILOR010000033.1	GCF_024618585.1	470	NZ_DAILOR010000033.1
NZ_DAILOR010000034.1	GCF_024618585.1	470	NZ_DAILOR010000034.1
NZ_DAILOR010000035.1	GCF_024618585.1	470	NZ_DAILOR010000035.1
NZ_DAILOR010000030.1	GCF_024618585.1	470	NZ_DAILOR010000030.1
NZ_DAILOR010000031.1	GCF_024618585.1	470	NZ_DAILOR010000031.1
NZ_DAILOR010000047.1	GCF_024618585.1	470	NZ_DAILOR010000047.1
NZ_DAILOR010000048.1	GCF_024618585.1	470	NZ_DAILOR010000048.1
NZ_DAILOR010000049.1	GCF_024618585.1	470	NZ_DAILOR010000049.1
NZ_DAILOR010000050.1	GCF_024618585.1	470	NZ_DAILOR010000050.1
NZ_DAILOR010000036.1	GCF_024618585.1	470	NZ_DAILOR010000036.1
NZ_DAILOR010000037.1	GCF_024618585.1	470	NZ_DAILOR010000037.1
NZ_DAILOR010000038.1	GCF_024618585.1	470	NZ_DAILOR010000038.1
NZ_DAILOR010000046.1	GCF_024618585.1	470	NZ_DAILOR010000046.1
NZ_DAILOR010000039.1	GCF_024618585.1	470	NZ_DAILOR010000039.1
NZ_DAILOR010000044.1	GCF_024618585.1	470	NZ_DAILOR010000044.1
NZ_DAILOR010000045.1	GCF_024618585.1	470	NZ_DAILOR010000045.1
NZ_DAILOR010000040.1	GCF_024618585.1	470	NZ_DAILOR010000040.1
NZ_DAILOR010000041.1	GCF_024618585.1	470	NZ_DAILOR010000041.1
NZ_DAILOR010000042.1	GCF_024618585.1	470	NZ_DAILOR010000042.1
NZ_DAILOR010000043.1	GCF_024618585.1	470	NZ_DAILOR010000043.1
NZ_DAILOR010000094.1	GCF_024618585.1	470	NZ_DAILOR010000094.1
NZ_DAILOR010000095.1	GCF_024618585.1	470	NZ_DAILOR010000095.1
NZ_DAILOR010000096.1	GCF_024618585.1	470	NZ_DAILOR010000096.1
NZ_DAILOR010000097.1	GCF_024618585.1	470	NZ_DAILOR010000097.1
NZ_DAILOR010000222.1	GCF_024618585.1	470	NZ_DAILOR010000222.1
NZ_DAILOR010000223.1	GCF_024618585.1	470	NZ_DAILOR010000223.1
NZ_DAILOR010000224.1	GCF_024618585.1	470	NZ_DAILOR010000224.1
NZ_DAILOR010000225.1	GCF_024618585.1	470	NZ_DAILOR010000225.1
NZ_DAILOR010000226.1	GCF_024618585.1	470	NZ_DAILOR010000226.1
NZ_DAILOR010000227.1	GCF_024618585.1	470	NZ_DAILOR010000227.1
NZ_DAILOR010000228.1	GCF_024618585.1	470	NZ_DAILOR010000228.1
NZ_DAILOR010000229.1	GCF_024618585.1	470	NZ_DAILOR010000229.1
NZ_DAILOR010000230.1	GCF_024618585.1	470	NZ_DAILOR010000230.1
NZ_DAILOR010000231.1	GCF_024618585.1	470	NZ_DAILOR010000231.1
NZ_DAILOR010000232.1	GCF_024618585.1	470	NZ_DAILOR010000232.1
NZ_DAILOR010000233.1	GCF_024618585.1	470	NZ_DAILOR010000233.1
NZ_DAILOR010000234.1	GCF_024618585.1	470	NZ_DAILOR010000234.1
NZ_DAILOR010000235.1	GCF_024618585.1	470	NZ_DAILOR010000235.1
NZ_DAILOR010000098.1	GCF_024618585.1	470	NZ_DAILOR010000098.1
NZ_DAILOR010000099.1	GCF_024618585.1	470	NZ_DAILOR010000099.1
NZ_DAILOR010000205.1	GCF_024618585.1	470	NZ_DAILOR010000205.1
NZ_DAILOR010000206.1	GCF_024618585.1	470	NZ_DAILOR010000206.1
NZ_DAILOR010000207.1	GCF_024618585.1	470	NZ_DAILOR010000207.1
NZ_DAILOR010000208.1	GCF_024618585.1	470	NZ_DAILOR010000208.1
NZ_DAILOR010000209.1	GCF_024618585.1	470	NZ_DAILOR010000209.1
NZ_DAILOR010000210.1	GCF_024618585.1	470	NZ_DAILOR010000210.1
NZ_DAILOR010000211.1	GCF_024618585.1	470	NZ_DAILOR010000211.1
NZ_DAILOR010000212.1	GCF_024618585.1	470	NZ_DAILOR010000212.1
NZ_DAILOR010000213.1	GCF_024618585.1	470	NZ_DAILOR010000213.1
NZ_DAILOR010000214.1	GCF_024618585.1	470	NZ_DAILOR010000214.1
NZ_DAILOR010000215.1	GCF_024618585.1	470	NZ_DAILOR010000215.1
NZ_DAILOR010000216.1	GCF_024618585.1	470	NZ_DAILOR010000216.1
NZ_DAILOR010000217.1	GCF_024618585.1	470	NZ_DAILOR010000217.1
NZ_DAILOR010000218.1	GCF_024618585.1	470	NZ_DAILOR010000218.1
NZ_DAILOR010000219.1	GCF_024618585.1	470	NZ_DAILOR010000219.1
NZ_DAILOR010000220.1	GCF_024618585.1	470	NZ_DAILOR010000220.1
NZ_DAILOR010000221.1	GCF_024618585.1	470	NZ_DAILOR010000221.1
NZ_DAILOR010000187.1	GCF_024618585.1	470	NZ_DAILOR010000187.1
NZ_DAILOR010000188.1	GCF_024618585.1	470	NZ_DAILOR010000188.1
NZ_DAILOR010000189.1	GCF_024618585.1	470	NZ_DAILOR010000189.1
NZ_DAILOR010000190.1	GCF_024618585.1	470	NZ_DAILOR010000190.1
NZ_DAILOR010000191.1	GCF_024618585.1	470	NZ_DAILOR010000191.1
NZ_DAILOR010000192.1	GCF_024618585.1	470	NZ_DAILOR010000192.1
NZ_DAILOR010000193.1	GCF_024618585.1	470	NZ_DAILOR010000193.1
NZ_DAILOR010000194.1	GCF_024618585.1	470	NZ_DAILOR010000194.1
NZ_DAILOR010000195.1	GCF_024618585.1	470	NZ_DAILOR010000195.1
NZ_DAILOR010000196.1	GCF_024618585.1	470	NZ_DAILOR010000196.1
NZ_DAILOR010000197.1	GCF_024618585.1	470	NZ_DAILOR010000197.1
NZ_DAILOR010000198.1	GCF_024618585.1	470	NZ_DAILOR010000198.1
NZ_DAILOR010000199.1	GCF_024618585.1	470	NZ_DAILOR010000199.1
NZ_DAILOR010000200.1	GCF_024618585.1	470	NZ_DAILOR010000200.1
NZ_DAILOR010000201.1	GCF_024618585.1	470	NZ_DAILOR010000201.1
NZ_DAILOR010000202.1	GCF_024618585.1	470	NZ_DAILOR010000202.1
NZ_DAILOR010000203.1	GCF_024618585.1	470	NZ_DAILOR010000203.1
NZ_DAILOR010000204.1	GCF_024618585.1	470	NZ_DAILOR010000204.1
NZ_DAILOR010000100.1	GCF_024618585.1	470	NZ_DAILOR010000100.1
NZ_DAILOR010000168.1	GCF_024618585.1	470	NZ_DAILOR010000168.1
NZ_DAILOR010000169.1	GCF_024618585.1	470	NZ_DAILOR010000169.1
NZ_DAILOR010000170.1	GCF_024618585.1	470	NZ_DAILOR010000170.1
NZ_DAILOR010000171.1	GCF_024618585.1	470	NZ_DAILOR010000171.1
NZ_DAILOR010000172.1	GCF_024618585.1	470	NZ_DAILOR010000172.1
NZ_DAILOR010000173.1	GCF_024618585.1	470	NZ_DAILOR010000173.1
NZ_DAILOR010000174.1	GCF_024618585.1	470	NZ_DAILOR010000174.1
NZ_DAILOR010000175.1	GCF_024618585.1	470	NZ_DAILOR010000175.1
NZ_DAILOR010000176.1	GCF_024618585.1	470	NZ_DAILOR010000176.1
NZ_DAILOR010000177.1	GCF_024618585.1	470	NZ_DAILOR010000177.1
NZ_DAILOR010000178.1	GCF_024618585.1	470	NZ_DAILOR010000178.1
NZ_DAILOR010000179.1	GCF_024618585.1	470	NZ_DAILOR010000179.1
NZ_DAILOR010000180.1	GCF_024618585.1	470	NZ_DAILOR010000180.1
NZ_DAILOR010000181.1	GCF_024618585.1	470	NZ_DAILOR010000181.1
NZ_DAILOR010000182.1	GCF_024618585.1	470	NZ_DAILOR010000182.1
NZ_DAILOR010000183.1	GCF_024618585.1	470	NZ_DAILOR010000183.1
NZ_DAILOR010000184.1	GCF_024618585.1	470	NZ_DAILOR010000184.1
NZ_DAILOR010000185.1	GCF_024618585.1	470	NZ_DAILOR010000185.1
NZ_DAILOR010000186.1	GCF_024618585.1	470	NZ_DAILOR010000186.1
NZ_DAILOR010000149.1	GCF_024618585.1	470	NZ_DAILOR010000149.1
NZ_DAILOR010000150.1	GCF_024618585.1	470	NZ_DAILOR010000150.1
NZ_DAILOR010000151.1	GCF_024618585.1	470	NZ_DAILOR010000151.1
NZ_DAILOR010000152.1	GCF_024618585.1	470	NZ_DAILOR010000152.1
NZ_DAILOR010000153.1	GCF_024618585.1	470	NZ_DAILOR010000153.1
NZ_DAILOR010000154.1	GCF_024618585.1	470	NZ_DAILOR010000154.1
NZ_DAILOR010000155.1	GCF_024618585.1	470	NZ_DAILOR010000155.1
NZ_DAILOR010000156.1	GCF_024618585.1	470	NZ_DAILOR010000156.1
NZ_DAILOR010000157.1	GCF_024618585.1	470	NZ_DAILOR010000157.1
NZ_DAILOR010000158.1	GCF_024618585.1	470	NZ_DAILOR010000158.1
NZ_DAILOR010000159.1	GCF_024618585.1	470	NZ_DAILOR010000159.1
NZ_DAILOR010000160.1	GCF_024618585.1	470	NZ_DAILOR010000160.1
NZ_DAILOR010000161.1	GCF_024618585.1	470	NZ_DAILOR010000161.1
NZ_DAILOR010000162.1	GCF_024618585.1	470	NZ_DAILOR010000162.1
NZ_DAILOR010000163.1	GCF_024618585.1	470	NZ_DAILOR010000163.1
NZ_DAILOR010000164.1	GCF_024618585.1	470	NZ_DAILOR010000164.1
NZ_DAILOR010000165.1	GCF_024618585.1	470	NZ_DAILOR010000165.1
NZ_DAILOR010000166.1	GCF_024618585.1	470	NZ_DAILOR010000166.1
NZ_DAILOR010000167.1	GCF_024618585.1	470	NZ_DAILOR010000167.1
NZ_DAILOR010000101.1	GCF_024618585.1	470	NZ_DAILOR010000101.1
NZ_DAILOR010000102.1	GCF_024618585.1	470	NZ_DAILOR010000102.1
NZ_DAILOR010000130.1	GCF_024618585.1	470	NZ_DAILOR010000130.1
NZ_DAILOR010000131.1	GCF_024618585.1	470	NZ_DAILOR010000131.1
NZ_DAILOR010000132.1	GCF_024618585.1	470	NZ_DAILOR010000132.1
NZ_DAILOR010000133.1	GCF_024618585.1	470	NZ_DAILOR010000133.1
NZ_DAILOR010000134.1	GCF_024618585.1	470	NZ_DAILOR010000134.1
NZ_DAILOR010000135.1	GCF_024618585.1	470	NZ_DAILOR010000135.1
NZ_DAILOR010000136.1	GCF_024618585.1	470	NZ_DAILOR010000136.1
NZ_DAILOR010000137.1	GCF_024618585.1	470	NZ_DAILOR010000137.1
NZ_DAILOR010000138.1	GCF_024618585.1	470	NZ_DAILOR010000138.1
NZ_DAILOR010000139.1	GCF_024618585.1	470	NZ_DAILOR010000139.1
NZ_DAILOR010000140.1	GCF_024618585.1	470	NZ_DAILOR010000140.1
NZ_DAILOR010000141.1	GCF_024618585.1	470	NZ_DAILOR010000141.1
NZ_DAILOR010000142.1	GCF_024618585.1	470	NZ_DAILOR010000142.1
NZ_DAILOR010000143.1	GCF_024618585.1	470	NZ_DAILOR010000143.1
NZ_DAILOR010000144.1	GCF_024618585.1	470	NZ_DAILOR010000144.1
NZ_DAILOR010000145.1	GCF_024618585.1	470	NZ_DAILOR010000145.1
NZ_DAILOR010000146.1	GCF_024618585.1	470	NZ_DAILOR010000146.1
NZ_DAILOR010000147.1	GCF_024618585.1	470	NZ_DAILOR010000147.1
NZ_DAILOR010000148.1	GCF_024618585.1	470	NZ_DAILOR010000148.1
NZ_DAILOR010000113.1	GCF_024618585.1	470	NZ_DAILOR010000113.1
NZ_DAILOR010000114.1	GCF_024618585.1	470	NZ_DAILOR010000114.1
NZ_DAILOR010000115.1	GCF_024618585.1	470	NZ_DAILOR010000115.1
NZ_DAILOR010000116.1	GCF_024618585.1	470	NZ_DAILOR010000116.1
NZ_DAILOR010000117.1	GCF_024618585.1	470	NZ_DAILOR010000117.1
NZ_DAILOR010000118.1	GCF_024618585.1	470	NZ_DAILOR010000118.1
NZ_DAILOR010000119.1	GCF_024618585.1	470	NZ_DAILOR010000119.1
NZ_DAILOR010000120.1	GCF_024618585.1	470	NZ_DAILOR010000120.1
NZ_DAILOR010000121.1	GCF_024618585.1	470	NZ_DAILOR010000121.1
NZ_DAILOR010000122.1	GCF_024618585.1	470	NZ_DAILOR010000122.1
NZ_DAILOR010000123.1	GCF_024618585.1	470	NZ_DAILOR010000123.1
NZ_DAILOR010000124.1	GCF_024618585.1	470	NZ_DAILOR010000124.1
NZ_DAILOR010000125.1	GCF_024618585.1	470	NZ_DAILOR010000125.1
NZ_DAILOR010000126.1	GCF_024618585.1	470	NZ_DAILOR010000126.1
NZ_DAILOR010000127.1	GCF_024618585.1	470	NZ_DAILOR010000127.1
NZ_DAILOR010000128.1	GCF_024618585.1	470	NZ_DAILOR010000128.1
NZ_DAILOR010000129.1	GCF_024618585.1	470	NZ_DAILOR010000129.1
NZ_DAILOR010000103.1	GCF_024618585.1	470	NZ_DAILOR010000103.1
NZ_DAILOR010000104.1	GCF_024618585.1	470	NZ_DAILOR010000104.1
NZ_DAILOR010000105.1	GCF_024618585.1	470	NZ_DAILOR010000105.1
NZ_DAILOR010000106.1	GCF_024618585.1	470	NZ_DAILOR010000106.1
NZ_DAILOR010000107.1	GCF_024618585.1	470	NZ_DAILOR010000107.1
NZ_DAILOR010000108.1	GCF_024618585.1	470	NZ_DAILOR010000108.1
NZ_DAILOR010000109.1	GCF_024618585.1	470	NZ_DAILOR010000109.1
NZ_DAILOR010000110.1	GCF_024618585.1	470	NZ_DAILOR010000110.1
NZ_DAILOR010000111.1	GCF_024618585.1	470	NZ_DAILOR010000111.1
NZ_DAILOR010000112.1	GCF_024618585.1	470	NZ_DAILOR010000112.1
NZ_CP083633.1	GCF_020099175.1	1463165	NZ_CP083633.1
NZ_CP083634.1	GCF_020099175.1	1463165	NZ_CP083634.1
NZ_CP083635.1	GCF_020099175.1	1463165	NZ_CP083635.1
NC_003317.1	GCF_000007125.1	224914	NC_003317.1
NC_003318.1	GCF_000007125.1	224914	NC_003318.1
NZ_LQXF01000001.1	GCF_001679535.1	1313	NZ_LQXF01000001.1
NZ_LQXF01000002.1	GCF_001679535.1	1313	NZ_LQXF01000002.1
NZ_LQXF01000003.1	GCF_001679535.1	1313	NZ_LQXF01000003.1
NZ_LQXF01000004.1	GCF_001679535.1	1313	NZ_LQXF01000004.1
NZ_LQXF01000091.1	GCF_001679535.1	1313	NZ_LQXF01000091.1
NZ_LQXF01000092.1	GCF_001679535.1	1313	NZ_LQXF01000092.1
NZ_LQXF01000093.1	GCF_001679535.1	1313	NZ_LQXF01000093.1
NZ_LQXF01000094.1	GCF_001679535.1	1313	NZ_LQXF01000094.1
NZ_LQXF01000095.1	GCF_001679535.1	1313	NZ_LQXF01000095.1
NZ_LQXF01000096.1	GCF_001679535.1	1313	NZ_LQXF01000096.1
NZ_LQXF01000097.1	GCF_001679535.1	1313	NZ_LQXF01000097.1
NZ_LQXF01000098.1	GCF_001679535.1	1313	NZ_LQXF01000098.1
NZ_LQXF01000083.1	GCF_001679535.1	1313	NZ_LQXF01000083.1
NZ_LQXF01000084.1	GCF_001679535.1	1313	NZ_LQXF01000084.1
NZ_LQXF01000085.1	GCF_001679535.1	1313	NZ_LQXF01000085.1
NZ_LQXF01000086.1	GCF_001679535.1	1313	NZ_LQXF01000086.1
NZ_LQXF01000087.1	GCF_001679535.1	1313	NZ_LQXF01000087.1
NZ_LQXF01000088.1	GCF_001679535.1	1313	NZ_LQXF01000088.1
NZ_LQXF01000089.1	GCF_001679535.1	1313	NZ_LQXF01000089.1
NZ_LQXF01000090.1	GCF_001679535.1	1313	NZ_LQXF01000090.1
NZ_LQXF01000005.1	GCF_001679535.1	1313	NZ_LQXF01000005.1
NZ_LQXF01000006.1	GCF_001679535.1	1313	NZ_LQXF01000006.1
NZ_LQXF01000082.1	GCF_001679535.1	1313	NZ_LQXF01000082.1
NZ_LQXF01000075.1	GCF_001679535.1	1313	NZ_LQXF01000075.1
NZ_LQXF01000076.1	GCF_001679535.1	1313	NZ_LQXF01000076.1
NZ_LQXF01000077.1	GCF_001679535.1	1313	NZ_LQXF01000077.1
NZ_LQXF01000078.1	GCF_001679535.1	1313	NZ_LQXF01000078.1
NZ_LQXF01000079.1	GCF_001679535.1	1313	NZ_LQXF01000079.1
