bundle_path	source_path	sha256	role	status	reason
workflow/benchmark/work_scripts/final_collect_res/drosophila_43x/collect_assembly_results.py	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/drosophila_43x/collect_assembly_results.py	c6cdd92aa9e22670c393e48ef725ef97d8091e1c13d109bb7ed6a609f3048684	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/drosophila_43x/collect_assembly_results.sh	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/drosophila_43x/collect_assembly_results.sh	b007bb5745228663ad6bfeea329742a9e4bcf33070456cee71d277bf49052258	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/drosophila_43x/collect_results.sh	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/drosophila_43x/collect_results.sh	844d62aa012234d6b3f1660d2c3402c6b0c6d4b806cb2364312a95555d828e4e	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/drosophila_43x/evaluate_raw_baseline_low_identity.sh	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/drosophila_43x/evaluate_raw_baseline_low_identity.sh	7da1cc69d9a30ae6d165f3d17dacc00657c19a1142f63343a4cbe49d5834e213	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/ecoli3_20x/README.md	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/ecoli3_20x/README.md	c3ad49e8a781dd35344f7f33d2609079bb5d826e365eb0838a04c277b7a18869	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/ecoli3_20x/collect_results.sh	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/ecoli3_20x/collect_results.sh	48539005bf6a5ad5e63e2da7fc23abfb36aa0a9b2fe73eac7d55a98e5c57fe1b	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/mhc_50x/README.md	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/mhc_50x/README.md	0068bae110c2093da5d1bbfffa951acddbab51ecfcfabc378ec2ae9982436e84	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/mhc_50x/collect_results.sh	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/mhc_50x/collect_results.sh	6e4c0bf8a7379f54c8cdd02989b34db321bd8addbbde3e1f3ffae85d5017579c	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/plot_classification_macro.py	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/plot_classification_macro.py	7050e5ee7223a814abec32f53647ed27a9518579914bdaec8429e857e2d3fa15	plotting	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/plot_coverage_depths.py	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/plot_coverage_depths.py	62c298824c27c4fe6047d31f63b8e6cd5dd92ee5dbc0accce291bc054de83118	plotting	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/short_read_quality/README.md	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/short_read_quality/README.md	281b702bbd06b6c35474639ca95ae5e99352565d0e999898ce978c0b4085176c	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/short_read_quality/collect_results.py	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/short_read_quality/collect_results.py	66644f665993e527c165d0c715410d4bba1b8c581b9da82faaaa87920e37e6bc	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/short_read_quality/collect_results.sh	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/short_read_quality/collect_results.sh	1d98df4c2814958335b41f545362be2666e6a147bfcf3e2d4e66e164291f6d75	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/zymo_10pct/README.md	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/zymo_10pct/README.md	8904f527d430ddc3a22ad037ea4e3ff76b97f9dd1892502e3f0792e9af74bb31	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/final_collect_res/zymo_10pct/collect_results.sh	/home/work/wenhai/dadec/benchmark/work_scripts/final_collect_res/zymo_10pct/collect_results.sh	5fa6b5170ee80f147505a92f30a91d49afa7dc2b6979deaa19e523d83bd0d500	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/arabidopsis_sim_all.sh	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/arabidopsis_sim_all.sh	1093d18113e4fc28cf8c2cbd5635f5b32c75ffbe2e2617a1e22367763770df6d	data_or_simulation	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/arabidopsis_sim_fmlrc.sh	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/arabidopsis_sim_fmlrc.sh	f29084beac5afe525cfc9e3e646e53d48824b390b460a3c93dd1f9ef5dde7142	data_or_simulation	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/collect_raw_uc.py	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/collect_raw_uc.py	16cf61e696d6eeeff6003f6d756c178844b0c63ff3c3046b163d198656d3e66d	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/collect_supplement_tables.py	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/collect_supplement_tables.py	56e000c9d2436ed97402f1049d24a337c6a4f92a5a22268abcf68be6821162b8	table_or_statistics	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/ecoli3_all.sh	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/ecoli3_all.sh	451c70d8b7a2a4d51e122eb80bfdac0ae5b2d94659019204982458771e4317be	evaluation	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/ecoli3_fmlrc.sh	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/ecoli3_fmlrc.sh	f6bc4c3b288ec4a0d4ac7f2259c03ad62cffa29f53f4771da5167ed58f2ad991	evaluation	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/plot_oc_composition.py	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/plot_oc_composition.py	96770019b6fb534f5c1f7640b6dfe7333d04ac3a167ccfeccd626449f7b5a3ff	plotting	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/run_fmlrc.sh	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/run_fmlrc.sh	6c1d33b2fb6444de1a66297491014f92d2d9fdeffb6663d1c39c043bfd2c0d71	evaluation	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/run_one.sh	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/run_one.sh	add5604f885ad7132aa4223c457df1b748134e2fbe881c3d93291eea5c1da907	evaluation	included	current reproducible benchmark source
workflow/benchmark/work_scripts/hifieval/run_raw_uc.py	/home/work/wenhai/dadec/benchmark/work_scripts/hifieval/run_raw_uc.py	ac4f904ffd96d073f1b764c7284c17a2e2ad3e04742e240f56a07bfdf8dfe448	evaluation	included	current reproducible benchmark source
workflow/benchmark/work_scripts/mhc_ont.sh	/home/work/wenhai/dadec/benchmark/work_scripts/mhc_ont.sh	e3268d875157eb27292c661202b4fa97bae14e8165d7e191107a5123eb974221	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/mhc_pac.sh	/home/work/wenhai/dadec/benchmark/work_scripts/mhc_pac.sh	69bdc735da17cb392eef5d78a22d661126e8c1a1fb1510de8cf4ce4d2d978a8c	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/01_30strains_10x.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/01_30strains_10x.sh	d2c3e0ca13cf83f516c44ae3d8225a3858824a797f2cbeea661f3805a16ea774	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/02_30strains_20x.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/02_30strains_20x.sh	428a09f24b9fbddbf36f9bb9db1de24eda59a337729409dfb92fbbb15cfc73b1	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/03_30strains_legacy_10x.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/03_30strains_legacy_10x.sh	814a70b5cf2db6877402c7f88ab57e34060709245abd2c8fea6e99f58620ccf6	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/04_30strains_legacy_20x.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/04_30strains_legacy_20x.sh	49603ce2ee730de38c4a77922c09461ff7bbe883405a74a8b77c5556b772ded0	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/05_30strains_legacy_30x.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/05_30strains_legacy_30x.sh	12058b66172d543600874b49d9089760c2577b7c2c24765fe7a9ae9d1e44ec88	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/06_30strains_legacy_40x.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/06_30strains_legacy_40x.sh	ae3d7587777d76f6c7b2756ee7d7ce0681b550fb5c1da0b9e1799fad85c82109	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/07_30strains_legacy_50x.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/07_30strains_legacy_50x.sh	4861f7dc67b7975c9c7a35025468bb01ac7be40db08a35ae878083a1a007687b	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/08_ecoli_error_miseq.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/08_ecoli_error_miseq.sh	4be07da69d376dd0864ac8b3397bf991cfb0bd881340c01f05be8887d6a7143a	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/09_ecoli_error_nextseq.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/09_ecoli_error_nextseq.sh	c47c87f82ceb0d7f4198b63b31ff410cd2ae7d849ca38a8294cc7aaf02dc4268	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/10_ecoli_error_novaseq.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/10_ecoli_error_novaseq.sh	c4747268eacc6a4c0fb008a0c7ab4815e3989dba42c0be2c3d405eb810f62181	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/README.md	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/README.md	3d7e9e863ee1d874972f71de732ef4cd4b4adb3e822f051183a52f0361af7cb9	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/current_missing.tsv	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/current_missing.tsv	11e735b86563c856218bef5cf74a279c8268f45a3064b758cfc1e50df2367c0a	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/run_group.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/run_group.sh	849d8d99cb0cb56c36d276c6383787b82245420d237706ee54322ea363f8b1d5	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_nodes/status.sh	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_nodes/status.sh	cfc7c5c9d90cbd7cb1c9ec52c93b11c72e66f76c5cac61ed02a0c13c7c2e100f	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/missing_ambiguity_scores.tsv	/home/work/wenhai/dadec/benchmark/work_scripts/missing_ambiguity_scores.tsv	11e735b86563c856218bef5cf74a279c8268f45a3064b758cfc1e50df2367c0a	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/run_missing_ambiguity_scores.py	/home/work/wenhai/dadec/benchmark/work_scripts/run_missing_ambiguity_scores.py	c8f03f74e42e49dbbd83b4b61a5a13f24bc6424e5744c27330d641b03c2a6bc5	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/run_missing_ambiguity_scores.sh	/home/work/wenhai/dadec/benchmark/work_scripts/run_missing_ambiguity_scores.sh	011205a30ca97201b211c8c88249519da271cc5a0bca06b47a65c89003b758df	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/stage2_test.sh	/home/work/wenhai/dadec/benchmark/work_scripts/stage2_test.sh	72b17e0787e4128ae5a2abe7fd9242c7036e2b74cb209c433fbaf6f972abd96f	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/sum.sh	/home/work/wenhai/dadec/benchmark/work_scripts/sum.sh	6dbb9bc7755b4309d6e61bd067e53f2f722c90e703da83a83f515f5ad872f352	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/zymo_10pct_other_tools.sh	/home/work/wenhai/dadec/benchmark/work_scripts/zymo_10pct_other_tools.sh	ab67a600bbcb34eff0c54fa2ee6d5769583584e52b54cbd5dcaaea636014795a	benchmark_or_method	included	current reproducible benchmark source
workflow/benchmark/work_scripts/zymo_self.sh	/home/work/wenhai/dadec/benchmark/work_scripts/zymo_self.sh	1c5b5df01d74a930550c86b0c0a63db37d55b6ea505e5d6b8b9cd6e197f9eff7	benchmark_or_method	included	current reproducible benchmark source
workflow/simulation/data/arabidopsis_subsample.sh	/home/work/wenhai/dadec/scripts/data/arabidopsis_subsample.sh	af745eacbe5afd9fbb4675a0eb3738a955ef026210aa2aea80036dad641cd971	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/count_lognormal.py	/home/work/wenhai/dadec/scripts/data/count_lognormal.py	59fca8cc76d9f381a25e8be0f43a0f55ad5f9b396b8095eb6f18d6e45d99422f	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/cov_stat.sh	/home/work/wenhai/dadec/scripts/data/cov_stat.sh	823a739167843fadf47fd237b60529fcc2b1e5c9b2c831ecb5f7353d2cbd1543	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/coverage_stat.py	/home/work/wenhai/dadec/scripts/data/coverage_stat.py	a10793f6b7238cd1a785d7e5c31f6220e05ab586c55473b1d11ae4f4cad3c3b3	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/depth_stats.py	/home/work/wenhai/dadec/scripts/data/depth_stats.py	81a42fc25fc1e74af0ce7a123cfb17f68e3a571dee515c2e52282af07aa509c9	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/error_stat/evaluate_dataset_error.py	/home/work/wenhai/dadec/scripts/data/error_stat/evaluate_dataset_error.py	1cfc425bf33056a6e68559125dc0036eaa09f0491fc93b808a3ecef8b4d6ec4c	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/error_stat/evaluate_ecoli3_readcount.py	/home/work/wenhai/dadec/scripts/data/error_stat/evaluate_ecoli3_readcount.py	db1d0f3e7a5abbc5de7f3f1ece71465f1c8b80b43fdf3ae1c95323187945641e	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/errors_data_sim.sh	/home/work/wenhai/dadec/scripts/data/errors_data_sim.sh	e28040965e50873e5bd09fb0e2f8a64ca498e58c66bdba83ba29cc493d707849	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/errors_data_sim_long.sh	/home/work/wenhai/dadec/scripts/data/errors_data_sim_long.sh	135e06657e016f33652ed3293b10095788e2f6a2494f319cc2969f7b82e61fe2	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/errors_ecoli3_readcount_sim.sh	/home/work/wenhai/dadec/scripts/data/errors_ecoli3_readcount_sim.sh	b2c0863c194b479b83975a6bd676a8b260100fbd13cfca6081769d81a7b0c154	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/errors_ecoli3_sim.sh	/home/work/wenhai/dadec/scripts/data/errors_ecoli3_sim.sh	7d3674dd09e33daef71b52db2becea6c2f03e0edbc215f04ead68b167f92c560	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/generate_ani_info.py	/home/work/wenhai/dadec/scripts/data/generate_ani_info.py	bcd8ce457a7eaf7ef662eb0158553de9879965cf5ec41d8eefe94bedcd1abf9c	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/long_read_pbsim_config.ini	/home/work/wenhai/dadec/scripts/data/long_read_pbsim_config.ini	be2f1947a44232429a8a73bf6a02d8278b78117bbe1f5aff3bbbeb218ca93470	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/read_coverage_stat.py	/home/work/wenhai/dadec/scripts/data/read_coverage_stat.py	9c51736972fe1b567ab52962021a094162882275b1be9d384e7f126aff65c674	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/short_read_art_config.ini	/home/work/wenhai/dadec/scripts/data/short_read_art_config.ini	08d7ef1e9c756681acb4c36833fc6e0917312e7d1179ea3cde356071297c40de	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/sim_read.py	/home/work/wenhai/dadec/scripts/data/sim_read.py	8b3bc69c764dcc441a64b70432b3c9134dd80250dca79deaf9429083ba8c4976	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/staticsData.py	/home/work/wenhai/dadec/scripts/data/staticsData.py	5b6dc171efc39d48bbb30afeade28f46024770bc1626a0476b8f07c8b992674c	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/data/zymo_subsample.sh	/home/work/wenhai/dadec/scripts/data/zymo_subsample.sh	a33bb43868883c3118143d844547102609865358e586a06a200db17b8abbc65b	data_or_simulation	included	simulation or data-preparation source
workflow/simulation/utils/find_seqs_by_length.py	/home/work/wenhai/dadec/scripts/utils/find_seqs_by_length.py	8d11f33b8295641a345973e543ac9ab9fd74079356ddf11ed6f67821cfe867d2	data_or_simulation	included	simulation or data-preparation source
config/common.yaml	/home/work/wenhai/dadec/benchmark/config/common.yaml	7648ff523de8c01763b626219ef8239784a536d08e1b97d24b92c00a2bc2636f	configuration	included	exact current configuration snapshot
config/legacy_single_dataset.yaml	/home/work/wenhai/dadec/benchmark/config/legacy_single_dataset.yaml	03eca761e2554ae5af64f4bb41bb825639ff6f741e95bf1960b49d0c8e6e9847	configuration	included	exact current configuration snapshot
config/classification/30strains_legacy.yaml	/home/work/wenhai/dadec/benchmark/config/classification/30strains_legacy.yaml	c5a6f6fb75da40731e23c753b16a10913ee3ba8f2a59e8fec19ab98ce84408a0	configuration	included	exact current configuration snapshot
config/classification/config.example.yaml	/home/work/wenhai/dadec/benchmark/config/classification/config.example.yaml	62e45317374f6c95370aec8dcab44afd30deb326797d71268e6d2bca7379a6c3	configuration	included	exact current configuration snapshot
config/datasets/100strains.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/100strains.yaml	22bdbfa3baf67da41b37ad9c6a241c11819faea34c0a158a828e9d7678e3b138	configuration	included	exact current configuration snapshot
config/datasets/100strains_legacy.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/100strains_legacy.yaml	a0019344a1579481c0bea307a3249086dfc476816635fbc8a5244a14f4aaccfb	configuration	included	exact current configuration snapshot
config/datasets/30strains.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/30strains.yaml	7cd3f79f0fd928d3fd80aceead553851961940a77ea4142dbf40ecec9b968f3c	configuration	included	exact current configuration snapshot
config/datasets/30strains_legacy.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/30strains_legacy.yaml	937d165b63a1799da28d1f640c283237693209de57ca018691b62b8c42ad6265	configuration	included	exact current configuration snapshot
config/datasets/arabidopsis.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/arabidopsis.yaml	71ed3a48683fc1b8335ffd18c85189441d30bb53d463bd519793c08c57aa717c	configuration	included	exact current configuration snapshot
config/datasets/arabidopsis_genome_to_id.tsv	/home/work/wenhai/dadec/benchmark/config/datasets/arabidopsis_genome_to_id.tsv	ad727cd0ec61cd16cf5274b6b8f379f901a44c63e21205a97fb8b4323e856065	configuration	included	exact current configuration snapshot
config/datasets/arabidopsis_sim.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/arabidopsis_sim.yaml	0405c6f130fae215b0430188a58f4cf3fe1ede23519ba7ce5185f3f68324d917	configuration	included	exact current configuration snapshot
config/datasets/drosophila.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/drosophila.yaml	50032f2d57bd586d7a706272dd2bfe2742ab3b003e6ae554b911eb3ba112976e	configuration	included	exact current configuration snapshot
config/datasets/drosophila_genome_to_id.tsv	/home/work/wenhai/dadec/benchmark/config/datasets/drosophila_genome_to_id.tsv	051723ec91838811e12f55a677a6842f6d26b38e2dd4d5e5b8d835c3faea1601	configuration	included	exact current configuration snapshot
config/datasets/drosophila_genome_to_id_GCA_018904365.tsv	/home/work/wenhai/dadec/benchmark/config/datasets/drosophila_genome_to_id_GCA_018904365.tsv	8440f3df7b1e59f644591a9a7b343d9f5d2b30fbf3396a700c3e4c941cf0bc17	configuration	included	exact current configuration snapshot
config/datasets/ecoli3.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/ecoli3.yaml	e8bc44830ec35312bb5aaa09570d960d8f7ac96740d16ba72d8c6e2935a26f10	configuration	included	exact current configuration snapshot
config/datasets/ecoli3_error.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/ecoli3_error.yaml	6f6724a0b921d5999e356949807c2b482c92599254e432ec0dd0f6a8e0eb2aa4	configuration	included	exact current configuration snapshot
config/datasets/ecoli3_error_readcount.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/ecoli3_error_readcount.yaml	73cb61f94f953998b4c9f35b43814e9af8f68b531056a3dbd708114448d23945	configuration	included	exact current configuration snapshot
config/datasets/ecoli3_genome_to_id.tsv	/home/work/wenhai/dadec/benchmark/config/datasets/ecoli3_genome_to_id.tsv	94db41a84a6561ef7f238c9b5bc3eba8a23ba0379838afa84fd0a56d70536592	configuration	included	exact current configuration snapshot
config/datasets/ecoli_error.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/ecoli_error.yaml	acb9c484994e19da6b35508875ee0eddc1a0ccc608ac073ae6ef388d318f4d1a	configuration	included	exact current configuration snapshot
config/datasets/ecoli_error_genome_to_id.tsv	/home/work/wenhai/dadec/benchmark/config/datasets/ecoli_error_genome_to_id.tsv	307b7bb3d061d7e48bc017909cfadab38458ee3b8cf0a827aa85df3348b5d37a	configuration	included	exact current configuration snapshot
config/datasets/ecoli_error_tech.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/ecoli_error_tech.yaml	f28b647b517d92ac22f8a246f974165ef72a2b57d645f4f48f26b477e528ac3b	configuration	included	exact current configuration snapshot
config/datasets/mhc_genome_to_id.tsv	/home/work/wenhai/dadec/benchmark/config/datasets/mhc_genome_to_id.tsv	d23d4e4837b978cd1f8b08cf7e4886a1e7c1431a04244f1b8f5c6b62593240f1	configuration	included	exact current configuration snapshot
config/datasets/mhc_ont.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/mhc_ont.yaml	6348fc0d78df9f07bdf51c50c3b1a452d238ba9da2915cb82a233b73e22ae52d	configuration	included	exact current configuration snapshot
config/datasets/mhc_pac.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/mhc_pac.yaml	175fffa42b3c1c46121cbbbaa56699f693838b3aaa3cdc659ff4772013c4c322	configuration	included	exact current configuration snapshot
config/datasets/zymo.yaml	/home/work/wenhai/dadec/benchmark/config/datasets/zymo.yaml	f523e8321b43a010d7247f9df3d00cda152f9eb3fb8678afe96c26f3627afce6	configuration	included	exact current configuration snapshot
config/datasets/zymo_genome_to_id.tsv	/home/work/wenhai/dadec/benchmark/config/datasets/zymo_genome_to_id.tsv	7eda75d5a7bd085a5baf493a1fa340fb839a8054c96d69ea544d839ded80afb3	configuration	included	exact current configuration snapshot
config/overlays/dadec_dev.yaml	/home/work/wenhai/dadec/benchmark/config/overlays/dadec_dev.yaml	a497f39ae7f551d7185a9d0c73511360f567e81fad07503792a4c55a2222fc64	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_colormap.yaml	aa02868cb0d145f2c92498f8227348241244cde7c4962788a2961787de6b2dfe	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_dadec.yaml	12a72ac69c50dfd73d4ef8ca040014f33f37ea37260dffee0e2012b0bc683e9c	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_f_hero.yaml	a700003a26fac848e1053a2c8bf248c01ffe2549803833de7913dd38e7089db9	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_fmlrc.yaml	e02de14db463c7543968c35a4bff34e60ea2d1ba8f5706483bc8c2b3aa3fde97	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_l_hero.yaml	7b8f2874c151a6c6fba6a286b3e0b1bc75133846da0f7f2240cb06fdd2648a89	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_lordec.yaml	f61f7283ca3a2d01cdd73e4d75d5de9e9eeb1ea11bf08526ea55ba20c2b462f5	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_proovread.yaml	3712b7d6fd12f9b85477f7b1365f3a7065811685e4e7a162c767083e7ebd28a6	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_r_hero.yaml	558cbfea86efdd7b4a4200e8280ba4324e1deeaaf47c52db49b241f6e70807fc	configuration	included	exact current configuration snapshot
config/runs/100strains/30x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains/30x_ratatosk.yaml	9e6d8028f225bda3d0a2410c002a1e5affd560445c52a137b2f0ee36fa1eec4a	configuration	included	exact current configuration snapshot
config/runs/100strains_legacy/30x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains_legacy/30x_colormap.yaml	9d87a72ac48c8cee1cbf7ccc4582c1fddd9a6578dad1f08042f7dade9f69854d	configuration	included	exact current configuration snapshot
config/runs/100strains_legacy/30x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains_legacy/30x_dadec.yaml	a5889b462cda81fefaf0eaaec09cffa587d596c9c80c7be278e6269b1f925181	configuration	included	exact current configuration snapshot
config/runs/100strains_legacy/30x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains_legacy/30x_f_hero.yaml	29773c137f99c43b75a8c0e966f3b3e2c8c6202cdca9a7d139ca26545ccfe6fb	configuration	included	exact current configuration snapshot
config/runs/100strains_legacy/30x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/100strains_legacy/30x_fmlrc.yaml	7aeffbb7708331a280a32f9e9362ef8b21682b89200c8a9d377efbfe8d3420ed	configuration	included	exact current configuration snapshot
