path	bytes	sha256
results/classification/30strains_legacy/20x/f_hero/metrics.json	12222	c39aae4dfb94bb771c99ecbbb1d8790bb9b5abf471bc622f973a6e80e1a78fbb
results/classification/30strains_legacy/20x/f_hero/metrics.txt	5655	33b525b5ce01f1e5a1f087203ea65797eb0cefe9525514601be954c7a2ce140a
results/classification/30strains_legacy/20x/f_hero/provenance.json	1880	4a1a0f629c68b51a10e72eaeb5bc93a7b1050ee6b26a580fe1966f2965d4f431
results/classification/30strains_legacy/20x/f_hero/report.tsv	1579	38753699e3ebe726c7af928cb7af43c6f515a09d4c0a06d0e3b8e303d00cd4fb
results/classification/30strains_legacy/20x/fmlrc/metrics.json	12198	76dec8aa96ea1e649c311c364cc40036efcbd3c17b9cf7ea56cd6ae59eeedd2c
results/classification/30strains_legacy/20x/fmlrc/metrics.txt	5634	ddd4ee790cb1dc76f62b7241efa1d56118008e23d8d63de75409c7c53295390c
results/classification/30strains_legacy/20x/fmlrc/provenance.json	10489	050184a8c1b91d9e8b07283a191069ae2cd4223778910687d1bb1df01122993c
results/classification/30strains_legacy/20x/fmlrc/report.tsv	1577	3f232d02f00711d650c71dd4d013845fd1d88956d452a6eea2df324dd963999e
results/classification/30strains_legacy/20x/fmlrc/status.json	10082	0342b5a90d27b575001f6a61c803641f49dafbd62d657ed16c6eda4f5ff0a561
results/classification/30strains_legacy/20x/fmlrc_current/metrics.json	12214	eeecc5c5688c9c06f9073fb126f873385c30b8393044c386bac448f09dc7d635
results/classification/30strains_legacy/20x/fmlrc_current/metrics.txt	5648	17d94d80985dc9034b4e650202a4b7e942b37d70f0c30d2614380fef8068b4aa
results/classification/30strains_legacy/20x/fmlrc_current/provenance.json	1893	3651b9d781be67036496fe2af1aaa0488d7abd86a0ca6b28b69d08ac987ec78f
results/classification/30strains_legacy/20x/fmlrc_current/report.tsv	1571	7c5472415dce8689838b71307a2e3592c61aaad0ed55cb6eb295a9ca93cdf1c2
results/classification/30strains_legacy/20x/l_hero/metrics.json	12181	f8b47f52519056d18b45789b0348f782d1dc1c2f7b0ae67ed114bb269f22ddd9
results/classification/30strains_legacy/20x/l_hero/metrics.txt	5626	a922567f129d6092635eadbbf652ad39337faa4854bc815ad9b1f40069a871a6
results/classification/30strains_legacy/20x/l_hero/provenance.json	1880	95647665b0a5a067aba27282a27ae98dff507ebc71ab626c6f66edd4d8c1d206
results/classification/30strains_legacy/20x/l_hero/report.tsv	1563	0b06e53629a84296a89b186ebd09e7a54c2fcc0cc464fb8b6482d230cbdab2cf
results/classification/30strains_legacy/20x/lordec/metrics.json	12182	dfcaf9be5838b0e373802a91f19f08525e7ea114aac3a9d370f03f2a5be55652
results/classification/30strains_legacy/20x/lordec/metrics.txt	5625	27f0d865c5fed716c48043a2a26e6e886b869905ce445fd9cedea51c736c90c1
results/classification/30strains_legacy/20x/lordec/provenance.json	1862	a00d5912bc376af4c2071242de109fa4ed726befe9184a8abef37e980030990e
results/classification/30strains_legacy/20x/lordec/report.tsv	1554	d40430d7ff1bfa44345b636140d708cb8308313464d9a00333ccd659e4eab313
results/classification/30strains_legacy/20x/proovread/metrics.json	12109	e0b3f0319ef160f0188046d80c07e8287a56feef1d5f65e56f3dc9e877bc0105
results/classification/30strains_legacy/20x/proovread/metrics.txt	5556	2a9dd9c346428b3353a108978db01b92556f329100ab597c62d71afde2d925b8
results/classification/30strains_legacy/20x/proovread/provenance.json	1873	89ea95ea842aabae7e3fb31317cfcf8848a6dcca7ff9cb6c944b6f8518f7376c
results/classification/30strains_legacy/20x/proovread/report.tsv	1569	e1434bea945336b36821bd424a0f423e2f997ccd4b440b8a94645c5d5089963c
results/classification/30strains_legacy/20x/r_hero/metrics.json	12098	b1267d87068fc7e53255e61e08c0179419112f8d65d9a1155999642ce3c8cc36
results/classification/30strains_legacy/20x/r_hero/metrics.txt	5541	bc82ca084eda47058a9eb6cad49bdccb0b959f1d6a82586b7b104ba45bc01083
results/classification/30strains_legacy/20x/r_hero/provenance.json	1880	43b8f36b13e1a003f4c5f094f50796d32e5b0983bd35af41ee98413a9b9f8dd7
results/classification/30strains_legacy/20x/r_hero/report.tsv	1584	9f9ae8c38045c618bed1c757e890a09b07ad27fba5f683e58bf6ef3cee0c06df
results/classification/30strains_legacy/20x/ratatosk/metrics.json	11990	11523bdf4c7c266fb581e728e3a25a73a9d1de48e7c23a9c598d3cfc301074b0
results/classification/30strains_legacy/20x/ratatosk/metrics.txt	5446	64982bd6f68daf5961eee3388e721f706de234a46f344b72b1c629fbf8af67bc
results/classification/30strains_legacy/20x/ratatosk/provenance.json	1880	85aebea33d0eb94fe3e902bcdc7e75a07a4fb6c883c9a0d457ac4ce25f38f150
results/classification/30strains_legacy/20x/ratatosk/report.tsv	1595	a0a8e4f5d8734f28141f7c70f37f4325b5a6e056a954480e94c46369c86255dc
results/classification/30strains_legacy/30x/colormap/metrics.json	12083	ce99c6099bd1110bcc32a6fd45337bbc19743f9efb432184be8140c0cde01910
results/classification/30strains_legacy/30x/colormap/metrics.txt	5524	aa65cca87f2f22354533d2c7629ee30847a84ead37ff9299b2ae92e4a54204a0
results/classification/30strains_legacy/30x/colormap/provenance.json	1864	82034d967c6561eeb51d4ad9bb9d1b184fe2447d21a199101435ab82d139d95b
results/classification/30strains_legacy/30x/colormap/report.tsv	1488	fa5700314b67cc9059c829ee2f82ce4b6b75c6a8c900ab3add991756a1fe929c
results/classification/30strains_legacy/30x/dadec/metrics.json	11960	ee113ba794aa1e566cb5f52b45fc066035a96a397eef2b79dbc106300b200787
results/classification/30strains_legacy/30x/dadec/metrics.txt	5421	73eb928b6a320123a03815777681cd780c50386bf5feb258aa406cb67aea521e
results/classification/30strains_legacy/30x/dadec/provenance.json	1853	8c05f401c0ba077858b45ac3634f4d3c6ab5c9e9156af43b5a19e5054207dd3d
results/classification/30strains_legacy/30x/dadec/report.tsv	1618	8c8a2f71208781058075f5c654bb75521dca2545ca1a5e42b6962d883bc1de71
results/classification/30strains_legacy/30x/dadec_dev/metrics.json	11955	89304aa7c024bc5dc9ad776d9c725a4f41f0d799fc9b91c693a02b45648338fd
results/classification/30strains_legacy/30x/dadec_dev/metrics.txt	5416	291ff51ce5504fb56774ed4e5a1846d20aae6729c9ea6e8221b4520cdf06d527
results/classification/30strains_legacy/30x/dadec_dev/provenance.json	1893	ac08ba28cad8c5eeb747f685843a249191730a7ac5715503ca4c0f286f1ae044
results/classification/30strains_legacy/30x/dadec_dev/report.tsv	1616	47ae01a6728b6f4dc98fb5311bab6a035552db8830f448be5db3ebc4b20efe64
results/classification/30strains_legacy/30x/f_hero/metrics.json	12164	819f06a10e288163e1dc8e1ec987e5f52fc4d7e678f7ece0b0c31a5ba3a5be28
results/classification/30strains_legacy/30x/f_hero/metrics.txt	5597	7276c36bf0a4fe647cc98860e3b95ac0deaf72193213e5c4474c88cbc9de85f3
results/classification/30strains_legacy/30x/f_hero/provenance.json	1880	9e853c41aa1a7715a6bc06ea58e025e2f45ac0a5382e39a05d6264c893870062
results/classification/30strains_legacy/30x/f_hero/report.tsv	1613	c84309a23a06b93a1a4b7b0157cb4bc883cef45ddea678c44c3652e9aebeb8a2
results/classification/30strains_legacy/30x/fmlrc/metrics.json	12143	2d0b39eaa85654b13cd5407f536d69437398ae4b841339e42e4817e678b71d67
results/classification/30strains_legacy/30x/fmlrc/metrics.txt	5585	c2502731fa8e97c85060056434dfce459239a3040cb072fed7e40a9fd7e5847e
results/classification/30strains_legacy/30x/fmlrc/provenance.json	566	f828d4dd2ce644f2f861a231f645ab9c02ff7051cf7059f7b87f08c61e2db781
results/classification/30strains_legacy/30x/fmlrc/report.tsv	1596	116467e55843f24aa75e95c7a456449e4a0315bd62bed40e5438affc81a9d65d
results/classification/30strains_legacy/30x/fmlrc/status.json	159	586782b1f14ea13e23fb001a1c1b04d0f163a03470420fdc8f032908c2153179
results/classification/30strains_legacy/30x/fmlrc_current/metrics.json	12143	2d0b39eaa85654b13cd5407f536d69437398ae4b841339e42e4817e678b71d67
results/classification/30strains_legacy/30x/fmlrc_current/metrics.txt	5585	c2502731fa8e97c85060056434dfce459239a3040cb072fed7e40a9fd7e5847e
results/classification/30strains_legacy/30x/fmlrc_current/provenance.json	1893	7a37db7e1f95922bbe7ec47044caad23f169e50c548057f58b6090956412605b
results/classification/30strains_legacy/30x/fmlrc_current/report.tsv	1596	116467e55843f24aa75e95c7a456449e4a0315bd62bed40e5438affc81a9d65d
results/classification/30strains_legacy/30x/l_hero/metrics.json	12188	38d196fcd43ace4bf38748ef17ddaafad0a012e73a997ad6c4fd2a4749bccc42
results/classification/30strains_legacy/30x/l_hero/metrics.txt	5621	49f23b0d00411953a3f2bf3af35e6033ab5d4624d6e727a88fe5aeabd8fc5464
results/classification/30strains_legacy/30x/l_hero/provenance.json	1880	1c6ba816698534b9f4eae38e5821e4f1b682c40921db8b76511ea6d4e0f0c0ea
results/classification/30strains_legacy/30x/l_hero/report.tsv	1619	d009c886320c959babe38e17b57d908f852b9c7d76aff4d738ec3d3505de8fd3
results/classification/30strains_legacy/30x/lordec/metrics.json	12175	8e8cfeec2ab4692f3cd83f2d20852681a05bb19fb449ea45ba5410f085b6db3b
results/classification/30strains_legacy/30x/lordec/metrics.txt	5611	2275e94bfc45c12d64fdee8620837b5b3c7dad54f9084c6d15f2327ae5486de2
results/classification/30strains_legacy/30x/lordec/provenance.json	1862	bd3b627134275af75917fbf41b27b4d4158a73f4b68c444bc1f694d8ac9f2667
results/classification/30strains_legacy/30x/lordec/report.tsv	1581	aadb0aca4a9ae9e1166766dbe65d14aecd627f0ffdafb2765e639aa29dc7c8d9
results/classification/30strains_legacy/30x/proovread/metrics.json	12101	79802e73410c88bceb87ddfa3b75753f1ad9fd7b3ee328ec1b723074081ed5e7
results/classification/30strains_legacy/30x/proovread/metrics.txt	5547	ef792b95c00e83de5cbd423560e46bb3ecbbf8f9d04e94c11bd1e7f65ecb0eb1
results/classification/30strains_legacy/30x/proovread/provenance.json	1873	50277668e28d9284793929f0e719818bde19d3367a8d1c167e17773d679e9886
results/classification/30strains_legacy/30x/proovread/report.tsv	1616	e900035698394c7e55a7e443cb36a0b95021c6320b20296c078a422f32cdaa39
results/classification/30strains_legacy/30x/r_hero/metrics.json	12112	57b3c660278c7c54cc040b8aa9d9b22a6a92b561d79d5a655f81f8c5a6ccb706
results/classification/30strains_legacy/30x/r_hero/metrics.txt	5555	aed190e6d56c38f1aee62cfb21bdc3f8e4bea0acc80fba8b8baa049158fb1db2
results/classification/30strains_legacy/30x/r_hero/provenance.json	1880	af48d6761c4af070451f07ccb710e4b543a3f24406c49cb7f686e7240a1d5576
results/classification/30strains_legacy/30x/r_hero/report.tsv	1617	778015692d5dbd98c58f9c04646157eb357e88667facf5be3017ba57daed29ee
results/classification/30strains_legacy/30x/ratatosk/metrics.json	11993	6fb8002ccc054e429b48736b4b2f54626a042f273d8d21f1aecefabade6795d7
results/classification/30strains_legacy/30x/ratatosk/metrics.txt	5450	2718203cc77ea245f49927013996c7f07884ccc38feec867a4a81388c2ee1634
results/classification/30strains_legacy/30x/ratatosk/provenance.json	1880	28563d6b2de2ccce5b5d440a315e0ced652b3639279d81b5cf9c68d457a55077
results/classification/30strains_legacy/30x/ratatosk/report.tsv	1613	700631f58f8841858433744715daae47e8fb20df33271ef34781ef9169028d4c
results/classification/30strains_legacy/40x/colormap/metrics.json	12086	44bed9c1172edbc04cf65fcebe12a554ae7d03d0f0fc78eace51afc0b28785bb
results/classification/30strains_legacy/40x/colormap/metrics.txt	5533	c658fde0fc4a16e978a882b3e40478ce07ccdee0829d593fc5b70f2bca308279
results/classification/30strains_legacy/40x/colormap/provenance.json	1864	43db5448f07c90b720ad144e9e72a351c576235a3cfdb4a77898c02213efdd98
results/classification/30strains_legacy/40x/colormap/report.tsv	1487	1448e873e2c0519da9d63cad60244ace6946cec820fd0344df4a41340583c8c9
results/classification/30strains_legacy/40x/dadec/metrics.json	11956	1d449f4ba641fdb8216b080264300dab30068714485a4077cffe13a9abec8e25
results/classification/30strains_legacy/40x/dadec/metrics.txt	5413	1a4a5944f9000afe2e1e57d9625463816487c77a95d1c2dbd72aad8fb0a2e832
results/classification/30strains_legacy/40x/dadec/provenance.json	1853	6bef8d4453e5e1911c61de327fd05a8c6c00a280a5a63f9de7a57df561434b93
results/classification/30strains_legacy/40x/dadec/report.tsv	1613	a24d6b8c9f1125b62661363c0b6cabf20ff925bd4d4f48c1519085871f576a71
results/classification/30strains_legacy/40x/dadec_dev/metrics.json	11955	a5f07c971536f819cf0a801dbc112d7f2a4ff8bbb422498ffdf45e82fe956088
results/classification/30strains_legacy/40x/dadec_dev/metrics.txt	5419	f864d1c18b8bb87bcab5a2cdc7ae80e1a852baefcd1763befd6b8f314a7fe401
results/classification/30strains_legacy/40x/dadec_dev/provenance.json	1893	cb612fe4bb8c5ee57df62e78d4cfff42a56bf682ccaaa9e0b3f420ee1f198d60
results/classification/30strains_legacy/40x/dadec_dev/report.tsv	1617	f7fbd3b6b2be1bcb389b3a96f1fbd55844b8ae3e6965a55a50b63c63c47ec90e
results/classification/30strains_legacy/40x/f_hero/metrics.json	12141	d5461b5b094f6cec44c5382fc16802fc2f4e58803becd925fa95f1c3f703cd25
results/classification/30strains_legacy/40x/f_hero/metrics.txt	5587	ff504950caf836c3f4515d2e5e45836748c0dcd16c0b8a11147e645bebc3f01b
results/classification/30strains_legacy/40x/f_hero/provenance.json	1702	31e47af4260fd08d4a9c39abd4cb1ae430542068aa6d892c82b350b497138afa
results/classification/30strains_legacy/40x/f_hero/report.tsv	1605	0b25c1d2d1581d8e2fec4f84bb032d1ff94bdbc3071f2d48f5dd09212e94f86c
results/classification/30strains_legacy/40x/fmlrc/metrics.json	12151	72b0c14268dbb6070e4f5164e7d3c6c94eaab67a854f51d44ffb0e142882a6ae
results/classification/30strains_legacy/40x/fmlrc/metrics.txt	5591	cf6287a379c52a8cf9d847f3123004ea9264bc96230ea8ab3852c59efc2a3954
results/classification/30strains_legacy/40x/fmlrc/provenance.json	566	ecd27f9cc2e758c1b6fc3e88464c61637907a95c8dd98d7749cc16d2982d5dee
results/classification/30strains_legacy/40x/fmlrc/report.tsv	1610	fa472c0f2d0504c18102bacf550fef1870ed51b48c057afb887c0418281d6e96
results/classification/30strains_legacy/40x/fmlrc/status.json	159	ee25f5200d1623bc4693ca1196ba123cd54da1de658a2dc91e9fb1cd6dfdeae1
results/classification/30strains_legacy/40x/fmlrc_current/metrics.json	12151	72b0c14268dbb6070e4f5164e7d3c6c94eaab67a854f51d44ffb0e142882a6ae
results/classification/30strains_legacy/40x/fmlrc_current/metrics.txt	5591	cf6287a379c52a8cf9d847f3123004ea9264bc96230ea8ab3852c59efc2a3954
results/classification/30strains_legacy/40x/fmlrc_current/provenance.json	1893	0446231245626d372898e77600e60d175fafc45b41850ac09ce1f923d46cf3c3
results/classification/30strains_legacy/40x/fmlrc_current/report.tsv	1610	fa472c0f2d0504c18102bacf550fef1870ed51b48c057afb887c0418281d6e96
results/classification/30strains_legacy/40x/l_hero/metrics.json	12160	081364ceb743e2271ba453939c81920418cd8394c46af6e71d431d4582f5b45c
results/classification/30strains_legacy/40x/l_hero/metrics.txt	5602	edee2dfa3954a44bf0d9ce979ef0932449938047f1512ca1b9f5156c7b304339
results/classification/30strains_legacy/40x/l_hero/provenance.json	1702	b2be0abf13143fd04df11e22e25b70f63978fdad0608469a42ce490f16931356
results/classification/30strains_legacy/40x/l_hero/report.tsv	1612	01ebc5aede22ab36c790baf29b266be3b9fead78546f909cf720763b77d529f7
results/classification/30strains_legacy/40x/lordec/metrics.json	12179	4bd851c82db6a496e7caf5b405a5cfc91f488b454dffc2f5891db3be159448b9
results/classification/30strains_legacy/40x/lordec/metrics.txt	5617	3413d7759f793e892d60cea5c4afd1acc090bdab6d0abded098f3bb1950e25ab
results/classification/30strains_legacy/40x/lordec/provenance.json	1862	682a69e128b432d3009004cf2b11f9fc8f781a0c9473a02b3a8a703560048f50
results/classification/30strains_legacy/40x/lordec/report.tsv	1591	d1ea1bfd7ebbb6a429b5e41c9e9298e614dbe530892772172be3404c41f8c847
results/classification/30strains_legacy/40x/proovread/metrics.json	12093	7dafca132238fc10c8722d03c088018795f3f8b60e22d8991177f5a88907d6b5
results/classification/30strains_legacy/40x/proovread/metrics.txt	5540	2141452a5ba425cacaec0030d5347000d5546e50154b187c72bb9072f2776b6f
results/classification/30strains_legacy/40x/proovread/provenance.json	1873	3412ff0e9baf0812a97c2933d42870e0589ff6b9307f1bba4d89eec145c0f785
results/classification/30strains_legacy/40x/proovread/report.tsv	1617	e0894d9e8d0cac2c1bf2f6137badacc865b28aa477069a893ab9f3eaa49e2151
results/classification/30strains_legacy/40x/r_hero/metrics.json	12102	0cb755aa36ea1df28488567655642a350504a6c84cb0470549915165ee4ebf5b
results/classification/30strains_legacy/40x/r_hero/metrics.txt	5544	4efd3a757c0a83740a1175006259cd10d7ab085a31596a73920435223bfe5c50
results/classification/30strains_legacy/40x/r_hero/provenance.json	1702	fce33532fe1f37ffacb611f789bc38cac80224641c811376ccb0fdf1b440502a
results/classification/30strains_legacy/40x/r_hero/report.tsv	1614	1592f3cdf5fa1e2db81a265170737273ec46d7ec808e6ec4ebc2d14b7803b305
results/classification/30strains_legacy/40x/ratatosk/metrics.json	11987	6cd40d31301f560dd08193838b18a25d459d04084e35c5ca3eb7763dcb5530b2
results/classification/30strains_legacy/40x/ratatosk/metrics.txt	5447	048385a0a7e4aaeb2dc0cce7eb79c98095f2e8d919701306fdb92dd6cbd1d4b9
results/classification/30strains_legacy/40x/ratatosk/provenance.json	1880	48d217096f2a271f06c3d5f43678f389bdecce0b62480eeb6ad457725a796cdc
results/classification/30strains_legacy/40x/ratatosk/report.tsv	1606	088bdf20c4c317e080defc8beae255aff34c35b7c3e9bfef09968abb1d04e6d4
results/classification/30strains_legacy/50x/colormap/metrics.json	12076	d8225cdd1d8b9f5d2154288a0108f068ab0aaf664f77e9317cc71ae30ba10b54
results/classification/30strains_legacy/50x/colormap/metrics.txt	5516	0491b7cc20b5156ba0906d429722dedcb6dfc6e0ac215d3536156c6d4088fbdc
results/classification/30strains_legacy/50x/colormap/provenance.json	1864	795706628c53576bc4f683383f2a29d7f95a37c89913714dddbe946f476c416f
results/classification/30strains_legacy/50x/colormap/report.tsv	1488	374b77787f2bc040ddb720e18a46e53de51a123a89479742983b99d09c65747b
results/classification/30strains_legacy/50x/dadec/metrics.json	11948	88551db512840557945aef1c630d94b1c6a67598e786947b2e01413de401dd5d
results/classification/30strains_legacy/50x/dadec/metrics.txt	5408	107115297666c18cb9b0e47c2917032f5148c04185fa247ed95c838966013a17
results/classification/30strains_legacy/50x/dadec/provenance.json	1853	7cb57acdab25b10aab4abab32b4575dc595775d8b8e985307dee2d52263b63cd
results/classification/30strains_legacy/50x/dadec/report.tsv	1613	d9ec3cdc266a494a9b5ba98e345c2779230627e08e901b86780f3cc1a929aea6
results/classification/30strains_legacy/50x/dadec_dev/metrics.json	11947	9030d457218db5015c1971b868e2e0cbe82d04f291aa7e23e92748d4ed4887d0
results/classification/30strains_legacy/50x/dadec_dev/metrics.txt	5415	50b8808cacff86bbb4cda93e8e9311ec18a6fc89bfa4589827f5ec10e58094eb
results/classification/30strains_legacy/50x/dadec_dev/provenance.json	1893	4fe869b7ce949057e27dd81478cf581968c72a3199c9d4322a7d9a05ad9cc617
results/classification/30strains_legacy/50x/dadec_dev/report.tsv	1614	4ec9ac5655daf45cbf369461090b5ceeae5a1fc199031ded369b4f23f1fc8010
results/classification/30strains_legacy/50x/f_hero/metrics.json	12165	5a6e254eb99013e2a460bc0a0c22360b7445eed237e7b79d44d179b62bf4eb27
results/classification/30strains_legacy/50x/f_hero/metrics.txt	5602	22638488678787d7fe2536b1b06281fb2af622dda46d98d7f6235f8b8205f244
results/classification/30strains_legacy/50x/f_hero/provenance.json	1702	2fdb63a65a84608d78a4d521ec205c3949a0cc5c805fa85900b2a7ff764be928
results/classification/30strains_legacy/50x/f_hero/report.tsv	1605	77cd690f4f27bcf1ea325a4111d7cb8ec686ee62502541452b2e4b2aab1b5544
results/classification/30strains_legacy/50x/fmlrc/metrics.json	12151	633146a430d5e00e7b095ce725d218778e2596ca201c22d1863af47e3aba6ce8
results/classification/30strains_legacy/50x/fmlrc/metrics.txt	5588	db3aa06a06470e9f8b4807ae2d23d35b1d39b9e7c0141486ae2d4d3fc731e8bd
results/classification/30strains_legacy/50x/fmlrc/provenance.json	566	e36b20f7d2c9507a57cb804241128ef60f39062e2846a28bea8a6252dc639c14
results/classification/30strains_legacy/50x/fmlrc/report.tsv	1619	aaf4cb0c273b51b07cbb615c538e260755922a85a1524054486cda2a9b3fb04c
results/classification/30strains_legacy/50x/fmlrc/status.json	159	799d253e918d270ca3ac2dabef299cc91f3f78a6ec70a6104d9901dcb032916f
results/classification/30strains_legacy/50x/fmlrc_current/metrics.json	12151	633146a430d5e00e7b095ce725d218778e2596ca201c22d1863af47e3aba6ce8
results/classification/30strains_legacy/50x/fmlrc_current/metrics.txt	5588	db3aa06a06470e9f8b4807ae2d23d35b1d39b9e7c0141486ae2d4d3fc731e8bd
results/classification/30strains_legacy/50x/fmlrc_current/provenance.json	1893	58e42a074f5db3a6371c7444a9ab6ac59e559205a8858351ce980076be0fe8fc
results/classification/30strains_legacy/50x/fmlrc_current/report.tsv	1619	aaf4cb0c273b51b07cbb615c538e260755922a85a1524054486cda2a9b3fb04c
results/classification/30strains_legacy/50x/l_hero/metrics.json	12153	bc5bf5441ae2be7d02e28b8b06776845edbe42b7f5daa97c01eb9edb19dd8cb8
results/classification/30strains_legacy/50x/l_hero/metrics.txt	5592	3b6b186bd262a1de3e79487d59593a5e68695d296e0dcb49ff0a4a2d1e9427b9
results/classification/30strains_legacy/50x/l_hero/provenance.json	1702	19b34abc219454c30b8f4dd7ddabcb66156f9eda6c6d350d5a47156e668b31b6
results/classification/30strains_legacy/50x/l_hero/report.tsv	1605	26be735c5060e3d1121041838d9973d1b2088ab86a44ceb08772613eef2428b5
results/classification/30strains_legacy/50x/lordec/metrics.json	12175	29ce3f01365f1711601d832591b420c4774ed191abcfb4726b141258a85729d2
results/classification/30strains_legacy/50x/lordec/metrics.txt	5606	7048dc869911ffa63763555432b244a14181a0e0881fbf181c4e13c7ed76bfc2
results/classification/30strains_legacy/50x/lordec/provenance.json	1862	574272c9014aa1e9b4c3ad8debec5ecc0d087ec3e86823ef74158c40b996a241
results/classification/30strains_legacy/50x/lordec/report.tsv	1605	a6a3f38c2535d8d371efec92c0b353717d3bc2f76c219738cdd58c41b3d91e38
results/classification/30strains_legacy/50x/proovread/metrics.json	12077	faa20a40cecda1b908486f7c145f5988a5b88aab018ef3704fee63f00cab80e2
results/classification/30strains_legacy/50x/proovread/metrics.txt	5524	4395e830b58c11da40538c96d1f24dcdd45e72c55f890fab41074fa580c3107a
results/classification/30strains_legacy/50x/proovread/provenance.json	1873	ee9c62b04891d64d00fd6d40205b90295bb725e62c9fd991bdf609fc699bfb33
results/classification/30strains_legacy/50x/proovread/report.tsv	1617	72cef68d775545dbf1e5c4a0752a1d0d8bcdda26bc2c1ca704b2f55b1c26b562
results/classification/30strains_legacy/50x/r_hero/metrics.json	12057	3077075b20008031a9c657cb9689d49870bc1765d4d13295653ba5c548226f8a
results/classification/30strains_legacy/50x/r_hero/metrics.txt	5514	a3d8d40f6ea93915dcd8e04c683643a7c2c1001195aa7ef48e348cc0c6202f17
results/classification/30strains_legacy/50x/r_hero/provenance.json	1702	34930ad7428b2bc9946b61273a4749a5b55a67d0e3c63e19cd8ba49d645de4aa
results/classification/30strains_legacy/50x/r_hero/report.tsv	1608	03bc8e2dab6772bb648475d761608adaa34f561d92802553f76f5ab5d715850c
results/classification/30strains_legacy/50x/ratatosk/metrics.json	11979	23a1d39d8172a0907ad19d3bb76e8a204d3f575cc4fe98386ebbd3bb6f7d273a
results/classification/30strains_legacy/50x/ratatosk/metrics.txt	5436	dca3aefe585ebc95796bf604147e1bc690b8e265215e0a571385bbb820325a0f
results/classification/30strains_legacy/50x/ratatosk/provenance.json	1880	1749c6f17afb1bc0554915a39b24854cbc75a2c58ea786ac58bcc7dfdb7cce4b
results/classification/30strains_legacy/50x/ratatosk/report.tsv	1606	92e0a82dd5bb85c10a6b2f538e08b4cc3f74ed63eee7900f66a645f9cffc27f7
results/classification/30strains_legacy_collected/coverage_method_status.tsv	4526	14a9d183e5294dc9d0d551d2e35d4ee77fbeb4aca71142e4967c703db9596097
results/classification/30strains_legacy_collected/run_manifest.tsv	14830	dee90a33e80f261c14fec8381f38735bd9386275af3dcfdf9eca21ae38d26c23
results/classification/30strains_legacy_collected/selected_results.tsv	24776	e6b0237a0616b9e3609c1c746386ec47457c838c539df3958ef5aa4e4d89bee8
results/coverage_depths/30s_ba/coverage_method_status.tsv	6268	dbeee2558287e69eeb3a46aa1558cf9cb4a2997fc04417ab2a1c00da44e7ce6d
results/coverage_depths/30s_ba/run_manifest.tsv	24746	f74d7d42c8390ed0c2c2a8d7292a4f0fd39cb5161f21eb8fcf5c0b98dda41e57
results/coverage_depths/30s_ba/selected_results.tsv	35236	9f247e1ae47f37dc7c11d1b225b22dbc31d79b9c3538d52e6221caccf9c2aa67
results/coverage_depths/30s_ua/coverage_method_status.tsv	6899	3501264160482bbdc3db58db604c9a9dc6f41af500de2fb6f97e54fd2f4f6e84
results/coverage_depths/30s_ua/run_manifest.tsv	27270	ecd76048f25e385f42f3c8f87477e279d42ea885a76a006dd367e5d764140bdd
results/coverage_depths/30s_ua/selected_results.tsv	38026	76441f38560d2215a62b0c58d3bbf0b894ad64f5e990b51077d7f6a839c8f1bf
results/coverage_depths/arabidopsis/coverage_method_status.tsv	10326	4a5273b59d90c9f8678bcc18524f3109df1d0195b87cf71d3233fd2f362fb7a5
results/coverage_depths/arabidopsis/run_manifest.tsv	25708	94637625f8e4a55284f6e9b202a3713056dedcfd75e1c72716038879cf672d30
results/coverage_depths/arabidopsis/selected_results.tsv	37069	c642f7bc3d70298590ffbf82719a974d3be9d6c7d7f0bf1eb751f15bcb433eeb
results/drosophila_43x/assembly/all_assembly_results.tsv	4676	fb738848444d3cb0bc463defbc072838010a9ccf0bf2b5bc15c459a14d794874
results/drosophila_43x/assembly/run_manifest.tsv	3896	0dda77734be32b9a76959c667429f51083e7f872ba8ba641a8af896721b38416
results/drosophila_43x/dadec_dev_fix_a_all_parameter_runs.tsv	356	4e2a7c6d636a3346ae962b64fb3d7c2345f164f73c62f0a444acdfa44ee35a7a
results/drosophila_43x/dadec_dev_fix_a_best_parameter_runs.tsv	356	4e2a7c6d636a3346ae962b64fb3d7c2345f164f73c62f0a444acdfa44ee35a7a
results/drosophila_43x/run_manifest.tsv	2448	b6391631ae34e40ce4e56ca1cb096659563ce083e423925d5ea3ef84d412f79c
results/drosophila_43x/table_corrected_only.tsv	1540	085a36487a88e0e188c7b6c5c047b52a7ef628b8b285bb425780c24d19e29f9d
results/drosophila_43x_all_parameter_runs.tsv	216	89fe0ca9e324284ecc91481dcd7db25a24e59d0d22c1e837834c33138f711c62
results/drosophila_43x_best_parameter_runs.tsv	216	89fe0ca9e324284ecc91481dcd7db25a24e59d0d22c1e837834c33138f711c62
results/ecoli3_20x/comparative_ambiguity9999.tsv	1343	1d8494b3b284cca9ed0c0f9a3bf3cb62bc44b0d6a86ad61c56d58a08e646e35a
results/ecoli3_20x/comparative_selected_runs.tsv	2453	638039811434042343a189e4aff24b52ccc494c25212973135b298e964f9da1c
results/ecoli3_20x/resource_summary.tsv	926	29a44fa4f07b2a4a8e4e6642d42cc5e3daef17191ac88d8b38f23ee5b7375fdc
